REGIONE;PROVINCIA;COMUNE;RAGIONE SOCIALE;PARTITA IVA;ID_SOGGETTO;INDIRIZZO;SITO WEB;NUMERO DI PRONTO INTERVENTO;STATO;TIPO GAS;CODICE PDR
Puglia;LE;Specchia;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Puglia;LE;Zollino;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Puglia;TA;Castellaneta;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Puglia;TA;Taranto;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Puglia;TA;Torricella;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sardegna;CA;Gesico;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800.900.999;Attivo;Gas naturale da GNL;6200
Sardegna;CA;Nuragus;ULTRAGAS TIRRENA S.P.A.;01885900694;556;Via Sicilia 66 - Roma ( Roma );http://www.ultragastirrena.it;0783/303491;Attivo;GPL;
Sardegna;CA;Nuraminis;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800900999;Attivo;Gas naturale da GNL;6200
Sardegna;CA;Selegas;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800900999;Attivo;Gas naturale da GNL;6200
Sardegna;CA;Siurgus Donigala;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800900999;Attivo;Gas naturale da GNL;6200
Sardegna;NU;Irgoli;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800.900.999;Attivo;Gas naturale da GNL;6200
Sardegna;NU;Lodine;LIQUIGAS SPA;03316690175;477;Corso Zanardelli 32 - Brescia ( Brescia );http://www.liquigas.it/;800088538;Attivo;GPL;6207
Sardegna;NU;Onanì;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800.900.999;Attivo;Gas naturale da GNL;6200
Sardegna;OG;Lanusei;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800900999;Attivo;Gas naturale da GNL;6200
Sardegna;OG;Perdasdefogu;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800900999;Attivo;Gas naturale da GNL;6200
Sardegna;OG;Tortolì;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800900999;Attivo;Gas naturale da GNL;6200
Sardegna;OR;Ales;LIQUIGAS SPA;03316690175;477;Corso Zanardelli 32 - Brescia ( Brescia );http://www.liquigas.it/;800088538;Attivo;GPL;6207
Sardegna;OR;Palmas Arborea;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800.900.999;Attivo;Gas naturale da GNL;6200
Sardegna;OT;Monti;LIQUIGAS SPA;03316690175;477;Corso Zanardelli 32 - Brescia ( Brescia );http://www.liquigas.it/;800088538;Attivo;GPL;6207
Sardegna;OT;San Teodoro;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800.900.999;Attivo;Gas naturale da GNL;6200
Sardegna;SS;Ittiri;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800900999;Attivo;Gas naturale da GNL;6200
Sardegna;SS;Porto Torres;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800.900.999;Attivo;Gas naturale da GNL;6200
Sardegna;SS;Torralba;ULTRAGAS TIRRENA S.P.A.;01885900694;556;Via Sicilia 66 - Roma ( Roma );http://www.ultragastirrena.it;0783/303491;Attivo;GPL;
Sardegna;SS;Valledoria;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800900999;Attivo;Gas naturale da GNL;6200
Sardegna;SU;Buggerru;SHERDEN GAS BACINO 24 SRL;03407920929;25780;Via RENZO FRAU 10 - Cagliari ( Cagliari );https://www.sherdenenergia.it;800992741;Attivo;GPL;6164
Sardegna;VS;Gonnosfanadiga;SHERDEN GAS BACINO 24 SRL;03407920929;25780;Via RENZO FRAU 10 - Cagliari ( Cagliari );https://www.sherdenenergia.it;800992741;Attivo;GPL;6164
Sardegna;VS;Serramanna;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800.900.999;Attivo;Gas naturale da GNL;6200
Sardegna;VS;Serrenti;MEDITERRANEA ENERGIA AMBIENTE S.P.A (IN SIGLA MEDEA S.P.A);01854250907;486;Via Torres 4 - Sassari ( Sassari );https://www.medeagas.it;800.900.999;Attivo;Gas naturale da GNL;6200
Sicilia;AG;Casteltermini;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;AG;Ravanusa;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;AG;Ribera;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;AG;San Giovanni Gemini;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;AG;Santa Margherita di Belice;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;CL;Mussomeli;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;CL;Resuttano;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;CT;Acireale;SOGIP S.R.L.;04015810874;52;Via San Francesco di Paola 21 - Acireale ( Catania );http://www.sogip.it;800801103;Attivo;Gas naturale;1142
Sicilia;CT;Adrano;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;CT;Belpasso;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;CT;Fiumefreddo di Sicilia;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;CT;Gravina di Catania;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;CT;Mineo;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;CT;Santa Venerina;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;CT;Scordia;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;CT;Viagrande;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;EN;Aidone;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;EN;Catenanuova;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;EN;Enna;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;EN;Piazza Armerina;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;ME;Casalvecchio Siculo;FIN CONSORZIO;07990311008;28415;Via SAVOIA 78 - Roma ( Roma );https://finconsorzio.com/;800011994;Attivo;Gas naturale;6192
Sicilia;ME;Castell'Umberto;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;ME;Limina;SO.GE.GAS IN LIQUIDAZIONE;03021150879;690;Via G. MARCONI 36 - Fiumefreddo di Sicilia ( Catania );;0957765798;Attivo;GPL;
Sicilia;ME;Mazzarrà Sant'Andrea;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;ME;Moio Alcantara;ULTRAGAS C.M. S.P.A.;01885890697;793;Via V. Sicilia  66 - Roma ( Roma );http://www.ultragas.it;800996633;Attivo;GPL;
Sicilia;ME;Naso;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;ME;Raccuja;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;ME;Savoca;FIN CONSORZIO;07990311008;28415;Via SAVOIA 78 - Roma ( Roma );https://finconsorzio.com/;800011994;Attivo;Gas naturale;6192
Sicilia;ME;Torregrotta;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;PA;Altavilla Milicia;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;PA;Bagheria;BA.SE. S.R.L.;03518190404;822;Via L. Galvani 17/B - Forlì ( Forlì-Cesena );http://www.bagheriaservizi.com;800385999;Attivo;Gas naturale;1577
Sicilia;PA;Belmonte Mezzagno;MEDITERRANEA ENERGIA;03765640408;2130;Via Luigi Galvani 17/B - Forlì ( Forlì-Cesena );https://www.mediterraneaenergia.net;800050625;Attivo;Gas naturale;2130
Sicilia;PA;Caccamo;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;PA;Geraci Siculo;CONSORZIO SIMEGAS;04406390825;693;Via DI BELGIOIOSO 4 - Cefalù ( Palermo );http://www.consorziosimegas.com/;800994243;Attivo;Gas naturale;1539
Sicilia;PA;Termini Imerese;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;PA;Villabate;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;RG;Giarratana;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;RG;Ragusa;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;SR;Augusta;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;SR;Cassaro;MEDITERRANEA ENERGIA;03765640408;2130;Via Luigi Galvani 17/B - Forlì ( Forlì-Cesena );https://www.mediterraneaenergia.net;800050625;Attivo;Gas naturale;2130
Sicilia;SR;Francofonte;MEDITERRANEA ENERGIA;03765640408;2130;Via Luigi Galvani 17/B - Forlì ( Forlì-Cesena );https://www.mediterraneaenergia.net;800050625;Attivo;Gas naturale;2130
Sicilia;TP;Buseto Palizzolo;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;TP;Gibellina;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;TP;Mazara del Vallo;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Sicilia;TP;Poggioreale;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800.900.999;Attivo;Gas naturale;0088
Sicilia;TP;Trapani;ITALGAS RETI S.P.A.;00489490011;807;Largo Regio Parco 11 - Torino ( Torino );http://www.italgas.it;800900999;Attivo;Gas naturale;0088
Toscana;AR;Badia Tedalda;CENTRIA;02166820510;20103;Via Igino Cocchi 14 - Arezzo ( Arezzo );http://www.centria.it;800978974;Attivo;GPL;6140
Toscana;AR;Caprese Michelangelo;CENTRIA;02166820510;20103;Via Igino Cocchi 14 - Arezzo ( Arezzo );http://www.centria.it;800975975;Attivo;Gas naturale;6140
Toscana;AR;Castelfranco Piandiscò;TOSCANA ENERGIA S.P.A.;05608890488;791;Piazza Enrico Mattei 3 - Firenze ( Firenze );http://www.toscanaenergia.eu;800900202;Attivo;Gas naturale;1596
